date,pm25,pm10,o3,no2,so2,co,pm25_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,PRECTOTCORR
25-07-23,101,50,22,34,6,22,235,50,22,42,8,330,330,13.29
26-07-23,93.25,61.5,17.5,35.75,6,19.75,209.25,61.5,17.5,44.25,8,308.25,308.25,28.38
27-07-23,85.5,73,13,37.5,6,17.5,183.5,73,13,46.5,8,286.5,286.5,16.52
28-07-23,77.75,84.5,8.5,39.25,6,15.25,157.75,84.5,8.5,48.75,8,264.75,264.75,18.2
29-07-23,70,96,4,41,6,13,132,96,4,51,8,243,243,4.29
30-07-23,102,191,7,46,6,8,239,161,7,57,8,175,239,0.62
31-07-23,143,169,4,48,7,10,318,146,4,60,9,200,318,0.35
01-08-23,132,268,4,40,7,5,309,218,4,50,9,137,309,0.11
02-08-23,120,238,3,39,8,12,300,192,3,49,10,228,300,0.82
03-08-23,132.36363636363637,219.72727272727272,4.181818181818182,36.09090909090909,8.090909090909092,12.181818181818182,309.27272727272725,177.9090909090909,4.181818181818182,45.36363636363637,10.090909090909092,230.63636363636363,309.27272727272725,4.19
04-08-23,144.72727272727272,201.45454545454544,5.363636363636363,33.18181818181818,8.181818181818182,12.363636363636363,318.54545454545456,163.8181818181818,5.363636363636363,41.72727272727273,10.181818181818182,233.27272727272728,318.54545454545456,44.34
05-08-23,157.0909090909091,183.1818181818182,6.545454545454546,30.272727272727273,8.272727272727273,12.545454545454545,327.8181818181818,149.72727272727272,6.545454545454546,38.09090909090909,10.272727272727273,235.9090909090909,327.8181818181818,20.5
06-08-23,169.45454545454544,164.9090909090909,7.7272727272727275,27.363636363636363,8.363636363636363,12.727272727272727,337.0909090909091,135.63636363636363,7.7272727272727275,34.45454545454545,10.363636363636363,238.54545454545453,337.0909090909091,9.81
07-08-23,181.8181818181818,146.63636363636363,8.909090909,24.454545454545453,8.454545454545455,12.90909090909091,346.3636363636364,121.54545454545455,8.909090909,30.81818181818182,10.454545454545455,241.1818181818182,346.3636363636364,1.62
08-08-23,194.1818181818182,128.36363636363637,10.090909090909092,21.545454545454547,8.545454545454545,13.09090909090909,355.6363636363636,107.45454545454545,10.090909090909092,27.181818181818183,10.545454545454545,243.8181818181818,355.6363636363636,0.13
09-08-23,206.54545454545456,110.0909090909091,11.272727272727273,18.636363636363637,8.636363636363637,13.272727272727273,364.9090909090909,93.36363636363636,11.272727272727273,23.545454545454547,10.636363636363637,246.45454545454544,364.9090909090909,2
10-08-23,218.9090909090909,91.81818181818181,12.454545454545455,15.727272727272727,8.727272727272727,13.454545454545455,374.1818181818182,79.27272727272727,12.454545454545455,19.90909090909091,10.727272727272727,249.0909090909091,374.1818181818182,2.07
11-08-23,231.27272727272725,73.54545454545453,13.636363636363637,12.818181818181817,8.818181818181818,13.636363636363637,383.4545454545455,65.18181818181817,13.636363636363637,16.272727272727273,10.818181818181818,251.72727272727272,383.4545454545455,0.73
12-08-23,243.63636363636363,55.27272727272725,14.818181818181818,9.909090909090907,8.909090909,13.818181818181818,392.72727272727275,51.09090909090909,14.818181818181818,12.63636363636364,10.90909090909091,254.36363636363637,392.72727272727275,0
13-08-23,256,37,16,7,9,14,402,37,16,9,11,257,402,0.07
14-08-23,239,49,246,1,7,13,392,49,308,1,9,243,392,0.09
15-08-23,224.66666666666666,59.333333333333336,212.66666666666666,2.166666666666667,7.333333333333333,12,381,58.833333333333336,264.3333333333333,2.5,9.333333333333334,229.5,381,1.63
16-08-23,210.33333333333334,69.66666666666667,179.33333333333331,3.3333333333333335,7.666666666666667,11,370,68.66666666666667,220.66666666666669,4,9.666666666666666,216,370,1.68
17-08-23,196,80,146,4.5,8,10,359,78.5,177,5.5,10,202.5,359,0.27
18-08-23,181.66666666666666,90.33333333333334,112.66666666666666,5.666666666666667,8.333333333333334,9,348,88.33333333333334,133.33333333333334,7,10.333333333333334,189,348,0.87
19-08-23,167.33333333333331,100.66666666666667,79.33333333333331,6.833333333333334,8.666666666666666,8,337,98.16666666666667,89.66666666666669,8.5,10.666666666666666,175.5,337,12.32
20-08-23,153,111,46,8,9,7,326,108,46,10,11,162,326,0.32
21-08-23,117,186,18,6,7,9,290,157,18,8,9,187,290,1.21
22-08-23,130,65,18,8,6,12,308,65,18,10,8,228,308,14.31
23-08-23,126.5,163.5,11.5,7.5,7,11.5,305.5,138.5,11.5,9.5,9,221,305.5,44.32
24-08-23,123,262,5,7,8,11,303,212,5,9,10,214,303,0.83
25-08-23,139,487,4,15,2,9,315,411,4,19,2,187,411,0.1
26-08-23,168,466,6,5,2,10,337,407,6,6,2,200,407,0
27-08-23,171,350,58,8,2,8,339,300,58,10,2,175,339,0.27
28-08-23,159,291,30,11,3,6,330,241,30,14,4,150,330,0.13
29-08-23,182.5,301,18,8.5,2.5,11.5,348,251,18,11,3,225,348,0
30-08-23,206,311,6,6,2,17,366,261,6,8,2,300,366,0.01
31-08-23,160,279,8,11,4,15,331,229,8,14,5,271,331,0
01-09-23,142,170,5,9,1,14,317,147,5,11,1,257,317,0
02-09-23,138,159.25,6.5,9.5,1,13,314,139.75,6.5,11.75,1,242.75,314,0
03-09-23,134,148.5,8,10,1,12,311,132.5,8,12.5,1,228.5,311,0
04-09-23,130,137.75,9.5,10.5,1,11,308,125.25,9.5,13.25,1,214.25,308,0
05-09-23,126,127,11,11,1,10,305,118,11,14,1,200,305,1.03
06-09-23,122.5,97,6.5,9,1.5,7.5,301,92.5,6.5,11.5,1.5,168.5,301,0.12
07-09-23,119,67,2,7,2,5,297,67,2,9,2,137,297,0.4
08-09-23,90,118,3,4,1,5,200,112,3,5,1,137,200,6.64
09-09-23,94,131,2,5,1,4.5,212.5,121,2,6.5,1,131,212.5,17.32
10-09-23,98,144,1,6,1,4,225,130,1,8,1,125,225,72.53
11-09-23,168,103,1,7,1,3,337,102,1,9,1,112,337,0.91
12-09-23,127,120,1,7,1,6,306,114,1,9,1,150,306,0.05
13-09-23,166,202,1,7,1,7,336,168,1,9,1,162,336,0.01
14-09-23,248,219,5,7,1,7,398,179,5,9,1,162,398,7.07
15-09-23,195.5,134.5,3.5,5.5,1,6.5,358,114.5,3.5,7,1,156,358,1.69
16-09-23,143,50,2,4,1,6,318,50,2,5,1,150,318,13.32
17-09-23,124,113.5,1.5,4.5,1,5,283.5,100.5,1.5,5.5,1,137.5,283.5,6.67
18-09-23,105,177,1,5,1,4,249,151,1,6,1,125,249,0.15
19-09-23,185,274,2,15,3,9,350,224,2,19,4,187,350,0.18
20-09-23,382,124,1,10,2,11,418,116,1,12,2,214,418,0
21-09-23,267,157.5,1.5,8.5,1.5,11.5,371.5,138.5,1.5,10.5,1.5,221,371.5,0.16
22-09-23,152,191,2,7,1,12,325,161,2,9,1,228,325,1.54
23-09-23,131,116,4,9,2,16,309,111,4,11,2,286,309,8.31
24-09-23,135.5,116.75,3.75,10.5,1.75,15,312.25,111.5,3.75,13,1.75,271.5,312.25,2.33
25-09-23,140,117.5,3.5,12,1.5,14,315.5,112,3.5,15,1.5,257,315.5,0
26-09-23,144.5,118.25,3.25,13.5,1.25,13,318.75,112.5,3.25,17,1.25,242.5,318.75,0
27-09-23,149,119,3,15,1,12,322,113,3,19,1,228,322,0
28-09-23,143,169,3,20,1,16,318,146,3,25,1,286,318,0
29-09-23,194,126,3,15,3,13,357,118,3,19,4,243,357,0
30-09-23,163,118,3,13,1,14,333,112,3,16,1,257,333,0
01-10-23,158,114,3,14,2,16,329,110,3,18,2,286,329,0
02-10-23,164.8,187.4,11.8,11.6,2,16,334.2,170,11.8,14.8,2,286,345.2,0
03-10-23,171.6,260.8,20.6,9.2,2,16,339.4,230,20.6,11.6,2,286,361.4,0
04-10-23,178.4,334.20000000000005,29.400000000000002,6.800000000000001,2,16,344.6,290,29.400000000000002,8.399999999999999,2,286,377.6,0
05-10-23,185.2,407.6,38.2,4.4,2,16,349.8,350,38.2,5.199999999999999,2,286,393.8,0
06-10-23,192,481,47,2,2,16,355,410,47,2,2,286,410,0
07-10-23,403,220,15,19,3,10,421,180,15,24,4,200,421,0
08-10-23,157,157,2,19,2,10,329,138,2,24,2,200,329,0
09-10-23,166,136,2,23,2,8,336,124,2,29,2,175,336,0
10-10-23,133,119,3,17,3,7,310,113,3,21,4,162,310,0
11-10-23,154,177,4,24,1,11,326,151,4,30,1,214,326,0
12-10-23,212,482,10,30,1,10,371,410,10,38,1,200,410,0
13-10-23,349,314,4,25,1,16,414,264,4,31,1,286,414,0
14-10-23,194,356,297,21,4,14,357,307,317,26,5,257,357,0
15-10-23,174,185,49,13,2,6,342,157,49,16,2,150,342,0
16-10-23,141,116,28,15,4,7,316,111,28,19,5,162,316,4.31
17-10-23,128,129,3,18,2,8,306,120,3,22,2,175,306,4.82
18-10-23,247,182,2,17,1,11,398,155,2,21,1,214,398,0
19-10-23,201,180,5,15,2,10,362,153,5,19,2,200,362,0
20-10-23,204,207,16.6,18.3,2,10.6,364.3,178.1,17.6,23.1,2,208.6,366.2,0
21-10-23,207,234,28.2,21.6,2,11.2,366.6,203.2,30.2,27.2,2,217.2,370.4,0
22-10-23,210,261,39.8,24.9,2,11.8,368.9,228.3,42.8,31.299999999999997,2,225.8,374.6,0
23-10-23,213,288,51.4,28.2,2,12.4,371.2,253.4,55.4,35.4,2,234.4,378.8,0
24-10-23,216,315,63,31.5,2,13,373.5,278.5,68,39.5,2,243,383,0
25-10-23,219,342,74.6,34.8,2,13.6,375.8,303.6,80.6,43.599999999999994,2,251.6,387.2,0
26-10-23,222,369,86.2,38.099999999999994,2,14.2,378.1,328.70000000000005,93.2,47.699999999999996,2,260.2,391.4,0
27-10-23,225,396,97.8,41.4,2,14.8,380.4,353.8,105.8,51.8,2,268.8,395.6,0
28-10-23,228,423,109.39999999999999,44.7,2,15.399999999999999,382.7,378.9,118.39999999999999,55.9,2,277.4,399.8,0
29-10-23,231,450,121,48,2,16,385,404,131,60,2,286,404,0
30-10-23,298,470,139,28,2,15,407,408,157,35,2,271,408,0
31-10-23,315,435,80,22,1,12,409,402,80,28,1,228,409,0
01-11-23,316,571,37,26,2,17,410,425,37,32,2,300,425,0
02-11-23,460,518,105,29,1,19,429,416,107,36,1,312,429,0
03-11-23,423.3333333333333,541,98.66666666666667,29.666666666666668,1.3333333333333333,19,424,420,100,37,1.3333333333333333,312,428.6666666666667,0
04-11-23,386.6666666666667,564,92.33333333333333,30.333333333333332,1.6666666666666665,19,419,424,93,38,1.6666666666666665,312,428.3333333333333,0
05-11-23,350,587,86,31,2,19,414,428,86,39,2,312,428,0
06-11-23,370,591,47,28,1,22,417,429,47,35,1,330,429,0
07-11-23,395,791,4,26,2,21,420,464,4,32,2,324,464,0
08-11-23,343.5,653.25,3.75,23.25,1.75,19,403.25,396.25,3.75,28.75,1.75,303.75,436.25,0
09-11-23,292,515.5,3.5,20.5,1.5,17,386.5,328.5,3.5,25.5,1.5,283.5,408.5,0
10-11-23,240.5,377.75,3.25,17.75,1.25,15,369.75,260.75,3.25,22.25,1.25,263.25,380.75,4.85
11-11-23,189,240,3,15,1,13,353,193,3,19,1,243,353,0.25
12-11-23,216,683,3,15,3,19,374,445,3,19,4,312,445,0
13-11-23,528,377,3,25,2,19,438,334,3,31,2,312,438,0
14-11-23,280,425,2,21,1,17,405,394,2,26,1,300,405,0
15-11-23,347,432,7,22,1,17,414,401,7,28,1,300,414,0
16-11-23,389,389,18,19,1,12,419,349,18,24,1,228,419,0
17-11-23,465,315.5,51.5,18.5,1.5,17,429,272,51.5,23,1.5,279,429,0
18-11-23,541,242,85,18,2,22,439,195,85,22,2,330,439,0
19-11-23,248,297,65,22,1,19,398,247,65,28,1,312,398,0
20-11-23,258,293.5,34,22,1,15.5,400.5,243.5,34,28,1,270,400.5,0
21-11-23,268,290,3,22,1,12,403,240,3,28,1,228,403,0
22-11-23,271,370,39,24,1,20,404,325,39,30,1,318,404,0
23-11-23,304,545,145,28,3,22,408,421,166,35,4,330,421,0
24-11-23,420,410,3,26,1,24,423,375,3,32,1,341,423,0
25-11-23,334,456,177,21,1,29,412,405,221,26,1,371,412,0
26-11-23,354,276,62,16,2,18,415,226,62,20,2,306,415,0
27-11-23,290.5,258.5,57,16,1.5,18.5,398.5,210,57,20,1.5,309,398.5,0.14
28-11-23,227,241,52,16,1,19,382,194,52,20,1,312,382,2.24
29-11-23,284,266,51.5,19,1,16.5,397.5,217.5,51.5,24,1,284.5,397.5,0.09
30-11-23,341,291,51,22,1,14,413,241,51,28,1,257,413,0
01-12-23,304,322,5,24,2,13,408,272,5,30,2,243,408,0
02-12-23,295,264,54,26,2,17,407,214,54,32,2,300,407,0
03-12-23,251,234,21,29,1,9,401,189,21,36,1,187,401,0.47
04-12-23,239,174,12,25,1,6,392,150,12,31,1,150,392,0.98
05-12-23,226,247.5,8.5,30.5,1.5,12,382,210.5,8.5,38,1.5,228,382,0.1
06-12-23,213,321,5,36,2,18,372,271,5,45,2,306,372,0
07-12-23,282,227,5,31,1,19,405,185,5,39,1,312,405,0
08-12-23,229,217,4,29,1,22,384,178,4,36,1,330,384,0
09-12-23,226,176,5,27,1,11,382,151,5,34,1,214,382,0
10-12-23,213,238,40,33,2,21,372,192,40,41,2,324,372,0
11-12-23,242,375,77,28,2,31,394,331,77,35,2,382,394,0
12-12-23,352,379,15,29,1,34,414,336,15,36,1,400,414,0
13-12-23,365,231,4,30,2,36,416,187,4,38,2,413,416,0
14-12-23,223,254,4,36,2,38,379,204,4,45,2,425,425,0
15-12-23,255,381,5,34,2,49,402,339,5,42,2,494,494,0
16-12-23,254.33333333333334,321.6666666666667,4,30.333333333333332,1.6666666666666667,40.666666666666664,401.6666666666667,282.3333333333333,4,37.666666666666664,1.6666666666666667,443,463,0
17-12-23,253.66666666666666,262.3333333333333,3,26.666666666666668,1.3333333333333335,32.33333333333333,401.3333333333333,225.66666666666669,3,33.333333333333336,1.3333333333333335,392,432,0
18-12-23,253,203,2,23,1,24,401,169,2,29,1,341,401,0
19-12-23,238.5,284,3.5,27,1,22.5,390.5,244,3.5,34,1,332.5,390.5,0
20-12-23,224,365,5,31,1,21,380,319,5,39,1,324,380,0
21-12-23,315,567,8,35,2,27,409,425,8,44,2,359,425,0
22-12-23,429,475,8,29,1,15,425,409,8,36,1,271,425,0
23-12-23,399,476,4,32,2,44,421,409,4,40,2,463,463,0
24-12-23,350.5,405,4,29,2,29.5,414.5,346.5,4,36,2,367,435.5,0
25-12-23,302,334,4,26,2,15,408,284,4,32,2,271,408,0
26-12-23,326,519,4,22,1,18,411,416,4,28,1,306,416,0
27-12-23,338.3333333333333,495.3333333333333,4.666666666666667,20.666666666666668,1,17.666666666666668,412.6666666666667,412,4.666666666666667,26,1,304,416,0
28-12-23,350.6666666666667,471.6666666666667,5.333333333333333,19.333333333333332,1,17.333333333333332,414.3333333333333,408,5.333333333333333,24,1,302,416,0
29-12-23,363,448,6,18,1,17,416,404,6,22,1,300,416,0
30-12-23,357,236,5,15,1,14,415,191,5,19,1,257,415,0
31-12-23,293.5,211.5,4.5,15.5,2.5,14,400,174.5,4.5,19.5,3,257,400,0
01-01-24,230,187,4,16,4,14,385,158,4,20,5,257,385,0
02-01-24,222,239,3,16,2,16,379,193,3,20,2,286,379,0
03-01-24,289,323,3,17,1,15,406,273,3,21,1,271,406,0
04-01-24,328,226,3,13,1,17,411,184,3,16,1,300,411,0
05-01-24,269,247,3,16,3,27,403,198,3,20,4,359,403,0
06-01-24,271,230,4,17,1,27,404,187,4,21,1,359,404,0
07-01-24,262,406,3,19,2,31,402,370,3,24,2,382,402,0
08-01-24,365,204,3,13,1,30,416,169,3,16,1,377,416,0
09-01-24,247,214,3,13,2,34,398,176,3,16,2,400,400,0.44
10-01-24,227,239,4,17,3,30,382,193,4,21,4,377,382,0
11-01-24,278,263,4,21,1,28,405,213,4,26,1,365,405,0
12-01-24,295,531,7,26,3,38,407,418,7,32,4,425,425,0
13-01-24,484,571,5,26,3,43,432,425,5,32,4,456,456,0
14-01-24,544,272,5,24,4,39,440,222,5,30,5,432,440,0
15-01-24,453.6666666666667,246.33333333333334,4.333333333333333,21.333333333333332,5.666666666666667,27,428,202.33333333333334,4.333333333333333,26.666666666666668,7,325.3333333333333,428,0
16-01-24,363.33333333333337,220.66666666666666,3.666666666666667,18.666666666666668,7.333333333333334,15,416,182.66666666666666,3.666666666666667,23.333333333333332,9,218.66666666666666,416,0
17-01-24,273,195,3,16,9,3,404,163,3,20,11,112,404,0
